"AÑO","GÉNERO","NACIONALIDAD","PAÍS","ESTADO DE ORIGEN","EDAD","CATEGORÍA","DIALECTO","NIVEL","SEDE","UNIDAD ACADÉMICA","PROGRAMA EDUCATIVO","GRADO","NÚMERO DE ALUMNOS"
"2010","H","MEXICANA","MÉXICO","OAXACA","16","BECADO EXTERNO","MIXTECO O ÑUU SAVI","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","16","BECADO INTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","16","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","CHINANTENCO O TSA JUJIMI","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","MIXTECO O ÑUU SAVI","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO INTERNO","ZAPOTECO O DIIDZAJ","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","MIXE O AYOOK","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO INTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO INTERNO","CHONTAL DE OAXACA O SLIJUALA XANUK","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO INTERNO","ZAPOTECO O DIIDZAJ","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","ZAPOTECO O DIIDZAJ","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","ZAPOTECO O DIIDZAJ","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO INTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO INTERNO","ZAPOTECO O DIIDZAJ","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","MIXE O AYOOK","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO INTERNO","ZAPOTECO O DIIDZAJ","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO INTERNO","MIXTECO O ÑUU SAVI","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO INTERNO","MIXTECO O ÑUU SAVI","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO INTERNO","ZAPOTECO O DIIDZAJ","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","CHINANTENCO O TSA JUJIMI","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","ZAPOTECO O DIIDZAJ","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","MIXE O AYOOK","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","MIXTECO O ÑUU SAVI","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","ZAPOTECO O DIIDZAJ","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","ZAPOTECO O DIIDZAJ","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO INTERNO","ZAPOTECO O DIIDZAJ","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO INTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO INTERNO","ZAPOTECO O DIIDZAJ","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","ZAPOTECO O DIIDZAJ","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","ZAPOTECO O DIIDZAJ","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO INTERNO","MIXTECO O ÑUU SAVI","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO INTERNO","MIXE O AYOOK","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","ZAPOTECO O DIIDZAJ","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO INTERNO","MIXTECO O ÑUU SAVI","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO INTERNO","MIXTECO O ÑUU SAVI","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO INTERNO","ZAPOTECO O DIIDZAJ","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","AMUZGO O TZANCUE","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","ZAPOTECO O DIIDZAJ","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","ZAPOTECO O DIIDZAJ","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","ZAPOTECO O DIIDZAJ","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO INTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","ZAPOTECO O DIIDZAJ","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","MIXTECO O ÑUU SAVI","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO INTERNO","ZAPOTECO O DIIDZAJ","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO INTERNO","MIXTECO O ÑUU SAVI","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO INTERNO","MIXE O AYOOK","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO INTERNO","MIXTECO O ÑUU SAVI","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO INTERNO","ZAPOTECO O DIIDZAJ","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","ZAPOTECO O DIIDZAJ","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","ZAPOTECO O DIIDZAJ","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO INTERNO","MIXE O AYOOK","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO INTERNO","MIXTECO O ÑUU SAVI","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","H","MEXICANA","MÉXICO","OAXACA","15","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
